Country,Year,Resource,per_1000,pct_GDP,avg_GDP,avg_GDP_rankByincome,pct_Elder,OECD,CountryVsSG_beds,CountryVsSG_drs,CountryVsSG_nurses,Income_group
Norway,2009,Dr,4.05,9.074,9.2821,17,14.781,OECD,more beds,more drs,more nurses,High income
Norway,2009,Nurse,15.93,9.074,9.2821,17,14.781,OECD,more beds,more drs,more nurses,High income
Norway,2010,Bed,4.3,8.906,9.2821,17,14.981,OECD,more beds,more drs,more nurses,High income
Norway,2010,Dr,4.11,8.906,9.2821,17,14.981,OECD,more beds,more drs,more nurses,High income
Norway,2010,Nurse,16.13,8.906,9.2821,17,14.981,OECD,more beds,more drs,more nurses,High income
Norway,2011,Bed,4.19,8.789,9.2821,17,15.246,OECD,more beds,more drs,more nurses,High income
Norway,2011,Dr,4.19,8.789,9.2821,17,15.246,OECD,more beds,more drs,more nurses,High income
Norway,2011,Nurse,16.4,8.789,9.2821,17,15.246,OECD,more beds,more drs,more nurses,High income
Norway,2012,Bed,3.97,8.778,9.2821,17,15.529,OECD,less beds,more drs,more nurses,High income
Norway,2012,Dr,4.23,8.778,9.2821,17,15.529,OECD,less beds,more drs,more nurses,High income
Norway,2012,Nurse,16.53,8.778,9.2821,17,15.529,OECD,less beds,more drs,more nurses,High income
Norway,2013,Bed,3.86,8.93,9.2821,17,15.779,OECD,less beds,more drs,more nurses,High income
Norway,2013,Dr,4.31,8.93,9.2821,17,15.779,OECD,less beds,more drs,more nurses,High income
Norway,2013,Nurse,16.67,8.93,9.2821,17,15.779,OECD,less beds,more drs,more nurses,High income
Norway,2014,Bed,3.84,9.345,9.2821,17,16.028,OECD,less beds,more drs,more nurses,High income
Norway,2014,Dr,4.43,9.345,9.2821,17,16.028,OECD,less beds,more drs,more nurses,High income
Norway,2014,Nurse,16.89,9.345,9.2821,17,16.028,OECD,less beds,more drs,more nurses,High income
Norway,2015,Bed,3.76,10.131,9.2821,17,16.276,OECD,less beds,more drs,more nurses,High income
Norway,2015,Dr,4.4,10.131,9.2821,17,16.276,OECD,less beds,more drs,more nurses,High income
Norway,2015,Nurse,17.34,10.131,9.2821,17,16.276,OECD,less beds,more drs,more nurses,High income
Norway,2016,Bed,3.68,10.591,9.2821,17,16.519,OECD,less beds,more drs,more nurses,High income
Norway,2016,Dr,4.51,10.591,9.2821,17,16.519,OECD,less beds,more drs,more nurses,High income
Norway,2016,Nurse,17.49,10.591,9.2821,17,16.519,OECD,less beds,more drs,more nurses,High income
Norway,2017,Bed,3.6,10.316,9.2821,17,16.783,OECD,less beds,more drs,more nurses,High income
Norway,2017,Dr,4.66,10.316,9.2821,17,16.783,OECD,less beds,more drs,more nurses,High income
Norway,2017,Nurse,17.67,10.316,9.2821,17,16.783,OECD,less beds,more drs,more nurses,High income
Poland,2008,Bed,6.62,6.373,6.3938,6,13.468,OECD,more beds,more drs,more nurses,High income
Poland,2008,Dr,2.16,6.373,6.3938,6,13.468,OECD,more beds,more drs,more nurses,High income
Poland,2008,Nurse,5.19,6.373,6.3938,6,13.468,OECD,more beds,more drs,more nurses,High income
Poland,2009,Bed,6.65,6.587,6.3938,6,13.488,OECD,more beds,more drs,less nurses,High income
Poland,2009,Dr,2.17,6.587,6.3938,6,13.488,OECD,more beds,more drs,less nurses,High income
Poland,2009,Nurse,5.25,6.587,6.3938,6,13.488,OECD,more beds,more drs,less nurses,High income
Poland,2010,Bed,6.61,6.419,6.3938,6,13.445,OECD,more beds,more drs,less nurses,High income
Poland,2010,Dr,2.19,6.419,6.3938,6,13.445,OECD,more beds,more drs,less nurses,High income
Poland,2010,Nurse,5.28,6.419,6.3938,6,13.445,OECD,more beds,more drs,less nurses,High income
Poland,2011,Bed,6.63,6.234,6.3938,6,13.635,OECD,more beds,more drs,less nurses,High income
Poland,2011,Dr,2.21,6.234,6.3938,6,13.635,OECD,more beds,more drs,less nurses,High income
Poland,2011,Nurse,5.28,6.234,6.3938,6,13.635,OECD,more beds,more drs,less nurses,High income
Poland,2012,Bed,6.63,6.201,6.3938,6,14.023,OECD,more beds,more drs,NA,High income
Poland,2012,Dr,2.23,6.201,6.3938,6,14.023,OECD,more beds,more drs,NA,High income
Poland,2012,Nurse,NA,6.201,6.3938,6,14.023,OECD,more beds,more drs,NA,High income
Poland,2013,Bed,6.61,6.375,6.3938,6,14.473,OECD,more beds,more drs,less nurses,High income
Poland,2013,Dr,2.24,6.375,6.3938,6,14.473,OECD,more beds,more drs,less nurses,High income
Poland,2013,Nurse,5.27,6.375,6.3938,6,14.473,OECD,more beds,more drs,less nurses,High income
Poland,2014,Bed,6.63,6.246,6.3938,6,14.999,OECD,more beds,more drs,less nurses,High income
Poland,2014,Dr,2.31,6.246,6.3938,6,14.999,OECD,more beds,more drs,less nurses,High income
Poland,2014,Nurse,5.24,6.246,6.3938,6,14.999,OECD,more beds,more drs,less nurses,High income
Poland,2015,Bed,6.63,6.398,6.3938,6,15.521,OECD,more beds,more drs,less nurses,High income
Poland,2015,Dr,2.33,6.398,6.3938,6,15.521,OECD,more beds,more drs,less nurses,High income
Poland,2015,Nurse,5.2,6.398,6.3938,6,15.521,OECD,more beds,more drs,less nurses,High income
Poland,2016,Bed,6.64,6.543,6.3938,6,16.1,OECD,more beds,more drs,less nurses,High income
Poland,2016,Dr,2.42,6.543,6.3938,6,16.1,OECD,more beds,more drs,less nurses,High income
Poland,2016,Nurse,5.16,6.543,6.3938,6,16.1,OECD,more beds,more drs,less nurses,High income
Poland,2017,Bed,6.62,6.562,6.3938,6,16.663,OECD,more beds,less drs,less nurses,High income
Poland,2017,Dr,2.38,6.562,6.3938,6,16.663,OECD,more beds,less drs,less nurses,High income
Poland,2017,Nurse,5.1,6.562,6.3938,6,16.663,OECD,more beds,less drs,less nurses,High income
Slovakia,2008,Bed,6.59,6.956,7.2512,11,12.064,OECD,more beds,more drs,more nurses,High income
Slovakia,2008,Dr,3.37,6.956,7.2512,11,12.064,OECD,more beds,more drs,more nurses,High income
Slovakia,2008,Nurse,6.28,6.956,7.2512,11,12.064,OECD,more beds,more drs,more nurses,High income
Slovakia,2009,Bed,6.54,7.948,7.2512,11,12.198,OECD,more beds,more drs,more nurses,High income
Slovakia,2009,Dr,3.3,7.948,7.2512,11,12.198,OECD,more beds,more drs,more nurses,High income
Slovakia,2009,Nurse,6.07,7.948,7.2512,11,12.198,OECD,more beds,more drs,more nurses,High income
Slovakia,2010,Bed,6.46,7.742,7.2512,11,12.354,OECD,more beds,more drs,more nurses,High income
Slovakia,2010,Dr,3.36,7.742,7.2512,11,12.354,OECD,more beds,more drs,more nurses,High income
Slovakia,2010,Nurse,6.07,7.742,7.2512,11,12.354,OECD,more beds,more drs,more nurses,High income
Slovakia,2011,Bed,6.05,7.357,7.2512,11,12.681,OECD,more beds,more drs,less nurses,High income
Slovakia,2011,Dr,3.31,7.357,7.2512,11,12.681,OECD,more beds,more drs,less nurses,High income
Slovakia,2011,Nurse,5.94,7.357,7.2512,11,12.681,OECD,more beds,more drs,less nurses,High income
Slovakia,2012,Bed,5.91,7.553,7.2512,11,12.953,OECD,more beds,more drs,less nurses,High income
Slovakia,2012,Dr,3.36,7.553,7.2512,11,12.953,OECD,more beds,more drs,less nurses,High income
Slovakia,2012,Nurse,5.82,7.553,7.2512,11,12.953,OECD,more beds,more drs,less nurses,High income
Slovakia,2013,Bed,5.8,7.509,7.2512,11,13.338,OECD,more beds,more drs,less nurses,High income
Slovakia,2013,Dr,3.39,7.509,7.2512,11,13.338,OECD,more beds,more drs,less nurses,High income
Slovakia,2013,Nurse,5.75,7.509,7.2512,11,13.338,OECD,more beds,more drs,less nurses,High income
Slovakia,2014,Bed,5.79,6.893,7.2512,11,13.749,OECD,more beds,more drs,less nurses,High income
Slovakia,2014,Dr,3.43,6.893,7.2512,11,13.749,OECD,more beds,more drs,less nurses,High income
Slovakia,2014,Nurse,5.75,6.893,7.2512,11,13.749,OECD,more beds,more drs,less nurses,High income
Slovakia,2015,Bed,5.75,6.793,7.2512,11,14.204,OECD,more beds,more drs,less nurses,High income
Slovakia,2015,Dr,3.45,6.793,7.2512,11,14.204,OECD,more beds,more drs,less nurses,High income
Slovakia,2015,Nurse,5.7,6.793,7.2512,11,14.204,OECD,more beds,more drs,less nurses,High income
Slovakia,2016,Bed,5.78,6.992,7.2512,11,14.718,OECD,more beds,more drs,less nurses,High income
Slovakia,2016,Dr,3.47,6.992,7.2512,11,14.718,OECD,more beds,more drs,less nurses,High income
Slovakia,2016,Nurse,5.74,6.992,7.2512,11,14.718,OECD,more beds,more drs,less nurses,High income
Slovakia,2017,Bed,5.82,6.769,7.2512,11,15.255,OECD,more beds,more drs,less nurses,High income
Slovakia,2017,Dr,3.42,6.769,7.2512,11,15.255,OECD,more beds,more drs,less nurses,High income
Slovakia,2017,Nurse,5.65,6.769,7.2512,11,15.255,OECD,more beds,more drs,less nurses,High income
Spain,2008,Bed,3.2,8.382,9.0112,16,16.47,OECD,less beds,more drs,less nurses,High income
Spain,2008,Dr,3.54,8.382,9.0112,16,16.47,OECD,less beds,more drs,less nurses,High income
Spain,2008,Nurse,4.82,8.382,9.0112,16,16.47,OECD,less beds,more drs,less nurses,High income
Spain,2009,Bed,3.16,9.107,9.0112,16,16.66,OECD,less beds,more drs,less nurses,High income
Spain,2009,Dr,3.6,9.107,9.0112,16,16.66,OECD,less beds,more drs,less nurses,High income
Spain,2009,Nurse,4.95,9.107,9.0112,16,16.66,OECD,less beds,more drs,less nurses,High income
Spain,2010,Bed,3.11,9.119,9.0112,16,16.95,OECD,less beds,more drs,less nurses,High income
Spain,2010,Dr,3.76,9.119,9.0112,16,16.95,OECD,less beds,more drs,less nurses,High income
Spain,2010,Nurse,5.15,9.119,9.0112,16,16.95,OECD,less beds,more drs,less nurses,High income
Spain,2011,Bed,3.05,9.169,9.0112,16,17.22,OECD,less beds,more drs,less nurses,High income
Spain,2011,Dr,3.84,9.169,9.0112,16,17.22,OECD,less beds,more drs,less nurses,High income
Spain,2011,Nurse,5.22,9.169,9.0112,16,17.22,OECD,less beds,more drs,less nurses,High income
Spain,2012,Bed,2.99,9.157,9.0112,16,17.49,OECD,less beds,more drs,less nurses,High income
Spain,2012,Dr,3.82,9.157,9.0112,16,17.49,OECD,less beds,more drs,less nurses,High income
Spain,2012,Nurse,5.24,9.157,9.0112,16,17.49,OECD,less beds,more drs,less nurses,High income
Spain,2013,Bed,2.96,9.067,9.0112,16,17.91,OECD,less beds,more drs,less nurses,High income
Spain,2013,Dr,3.81,9.067,9.0112,16,17.91,OECD,less beds,more drs,less nurses,High income
Spain,2013,Nurse,5.14,9.067,9.0112,16,17.91,OECD,less beds,more drs,less nurses,High income
Spain,2014,Bed,2.97,9.09,9.0112,16,18.31,OECD,less beds,more drs,less nurses,High income
Spain,2014,Dr,3.8,9.09,9.0112,16,18.31,OECD,less beds,more drs,less nurses,High income
Spain,2014,Nurse,5.15,9.09,9.0112,16,18.31,OECD,less beds,more drs,less nurses,High income
Spain,2015,Bed,2.98,9.127,9.0112,16,18.59,OECD,less beds,more drs,less nurses,High income
Spain,2015,Dr,3.85,9.127,9.0112,16,18.59,OECD,less beds,more drs,less nurses,High income
Spain,2015,Nurse,5.29,9.127,9.0112,16,18.59,OECD,less beds,more drs,less nurses,High income
Spain,2016,Bed,2.97,8.952,9.0112,16,18.84,OECD,less beds,more drs,less nurses,High income
Spain,2016,Dr,3.82,8.952,9.0112,16,18.84,OECD,less beds,more drs,less nurses,High income
Spain,2016,Nurse,5.51,8.952,9.0112,16,18.84,OECD,less beds,more drs,less nurses,High income
Spain,2017,Bed,2.97,8.942,9.0112,16,19.08,OECD,less beds,more drs,less nurses,High income
Spain,2017,Dr,3.88,8.942,9.0112,16,19.08,OECD,less beds,more drs,less nurses,High income
Spain,2017,Nurse,5.74,8.942,9.0112,16,19.08,OECD,less beds,more drs,less nurses,High income
Sweden,2008,Bed,2.81,8.243,10.098,22,17.644,OECD,less beds,more drs,more nurses,High income
Sweden,2008,Dr,3.68,8.243,10.098,22,17.644,OECD,less beds,more drs,more nurses,High income
Sweden,2008,Nurse,10.76,8.243,10.098,22,17.644,OECD,less beds,more drs,more nurses,High income
Sweden,2009,Bed,2.76,8.802,10.098,22,17.938,OECD,less beds,more drs,more nurses,High income
Sweden,2009,Dr,3.75,8.802,10.098,22,17.938,OECD,less beds,more drs,more nurses,High income
Sweden,2009,Nurse,10.77,8.802,10.098,22,17.938,OECD,less beds,more drs,more nurses,High income
Sweden,2010,Bed,2.73,8.336,10.098,22,18.277,OECD,less beds,more drs,more nurses,High income
Sweden,2010,Dr,3.81,8.336,10.098,22,18.277,OECD,less beds,more drs,more nurses,High income
Sweden,2010,Nurse,10.84,8.336,10.098,22,18.277,OECD,less beds,more drs,more nurses,High income
Sweden,2011,Bed,2.7,10.446,10.098,22,18.636,OECD,less beds,more drs,more nurses,High income
Sweden,2011,Dr,3.89,10.446,10.098,22,18.636,OECD,less beds,more drs,more nurses,High income
Sweden,2011,Nurse,10.87,10.446,10.098,22,18.636,OECD,less beds,more drs,more nurses,High income
Sweden,2012,Bed,2.66,10.766,10.098,22,18.977,OECD,less beds,more drs,more nurses,High income
Sweden,2012,Dr,3.97,10.766,10.098,22,18.977,OECD,less beds,more drs,more nurses,High income
Sweden,2012,Nurse,10.91,10.766,10.098,22,18.977,OECD,less beds,more drs,more nurses,High income
Sweden,2013,Bed,2.59,10.945,10.098,22,19.273,OECD,less beds,more drs,more nurses,High income
Sweden,2013,Dr,4.04,10.945,10.098,22,19.273,OECD,less beds,more drs,more nurses,High income
Sweden,2013,Nurse,10.94,10.945,10.098,22,19.273,OECD,less beds,more drs,more nurses,High income
Sweden,2014,Bed,2.54,10.98,10.098,22,19.519,OECD,less beds,more drs,more nurses,High income
Sweden,2014,Dr,4.11,10.98,10.098,22,19.519,OECD,less beds,more drs,more nurses,High income
Sweden,2014,Nurse,10.93,10.98,10.098,22,19.519,OECD,less beds,more drs,more nurses,High income
Sweden,2015,Bed,2.44,10.828,10.098,22,19.696,OECD,less beds,more drs,more nurses,High income
Sweden,2015,Dr,4.17,10.828,10.098,22,19.696,OECD,less beds,more drs,more nurses,High income
Sweden,2015,Nurse,10.94,10.828,10.098,22,19.696,OECD,less beds,more drs,more nurses,High income
Sweden,2016,Bed,2.34,10.839,10.098,22,19.773,OECD,less beds,more drs,more nurses,High income
Sweden,2016,Dr,4.23,10.839,10.098,22,19.773,OECD,less beds,more drs,more nurses,High income
Sweden,2016,Nurse,10.91,10.839,10.098,22,19.773,OECD,less beds,more drs,more nurses,High income
Sweden,2017,Bed,2.21,10.795,10.098,22,19.801,OECD,less beds,more drs,more nurses,High income
Sweden,2017,Dr,4.27,10.795,10.098,22,19.801,OECD,less beds,more drs,more nurses,High income
Sweden,2017,Nurse,10.88,10.795,10.098,22,19.801,OECD,less beds,more drs,more nurses,High income
Switzerland,2008,Bed,5.21,9.754,10.8166,29,16.475,OECD,more beds,more drs,more nurses,High income
Switzerland,2008,Dr,3.82,9.754,10.8166,29,16.475,OECD,more beds,more drs,more nurses,High income
Switzerland,2008,Nurse,13.59,9.754,10.8166,29,16.475,OECD,more beds,more drs,more nurses,High income
Switzerland,2009,Bed,5.1,10.379,10.8166,29,16.681,OECD,more beds,more drs,more nurses,High income
Switzerland,2009,Dr,3.83,10.379,10.8166,29,16.681,OECD,more beds,more drs,more nurses,High income
Switzerland,2009,Nurse,13.86,10.379,10.8166,29,16.681,OECD,more beds,more drs,more nurses,High income
Switzerland,2010,Bed,5.19,10.276,10.8166,29,16.922,OECD,more beds,more drs,more nurses,High income
Switzerland,2010,Dr,3.81,10.276,10.8166,29,16.922,OECD,more beds,more drs,more nurses,High income
Switzerland,2010,Nurse,14.64,10.276,10.8166,29,16.922,OECD,more beds,more drs,more nurses,High income
Switzerland,2011,Bed,5.05,10.341,10.8166,29,17.029,OECD,more beds,more drs,more nurses,High income
Switzerland,2011,Dr,3.83,10.341,10.8166,29,17.029,OECD,more beds,more drs,more nurses,High income
Switzerland,2011,Nurse,15.17,10.341,10.8166,29,17.029,OECD,more beds,more drs,more nurses,High income
Switzerland,2012,Bed,4.97,10.618,10.8166,29,17.28,OECD,more beds,more drs,more nurses,High income
Switzerland,2012,Dr,3.92,10.618,10.8166,29,17.28,OECD,more beds,more drs,more nurses,High income
Switzerland,2012,Nurse,15.57,10.618,10.8166,29,17.28,OECD,more beds,more drs,more nurses,High income
Switzerland,2013,Bed,4.85,10.831,10.8166,29,17.501,OECD,more beds,more drs,more nurses,High income
Switzerland,2013,Dr,4.04,10.831,10.8166,29,17.501,OECD,more beds,more drs,more nurses,High income
Switzerland,2013,Nurse,15.91,10.831,10.8166,29,17.501,OECD,more beds,more drs,more nurses,High income
Switzerland,2014,Bed,4.73,10.994,10.8166,29,17.697,OECD,more beds,more drs,more nurses,High income
Switzerland,2014,Dr,4.13,10.994,10.8166,29,17.697,OECD,more beds,more drs,more nurses,High income
Switzerland,2014,Nurse,16.16,10.994,10.8166,29,17.697,OECD,more beds,more drs,more nurses,High income
Switzerland,2015,Bed,4.73,11.369,10.8166,29,17.873,OECD,more beds,more drs,more nurses,High income
Switzerland,2015,Dr,4.2,11.369,10.8166,29,17.873,OECD,more beds,more drs,more nurses,High income
Switzerland,2015,Nurse,16.58,11.369,10.8166,29,17.873,OECD,more beds,more drs,more nurses,High income
Switzerland,2016,Bed,4.69,11.709,10.8166,29,18.022,OECD,less beds,more drs,more nurses,High income
Switzerland,2016,Dr,4.25,11.709,10.8166,29,18.022,OECD,less beds,more drs,more nurses,High income
Switzerland,2016,Nurse,17.02,11.709,10.8166,29,18.022,OECD,less beds,more drs,more nurses,High income
Switzerland,2017,Bed,4.65,11.895,10.8166,29,18.182,OECD,less beds,more drs,more nurses,High income
Switzerland,2017,Dr,4.3,11.895,10.8166,29,18.182,OECD,less beds,more drs,more nurses,High income
Switzerland,2017,Nurse,17.23,11.895,10.8166,29,18.182,OECD,less beds,more drs,more nurses,High income
United Kingdom,2008,Bed,3.33,9.166,9.8729,21,16.003,OECD,less beds,more drs,more nurses,High income
United Kingdom,2008,Dr,2.57,9.166,9.8729,21,16.003,OECD,less beds,more drs,more nurses,High income
United Kingdom,2008,Nurse,8.67,9.166,9.8729,21,16.003,OECD,less beds,more drs,more nurses,High income
United Kingdom,2009,Bed,3.26,10.016,9.8729,21,16.177,OECD,less beds,more drs,more nurses,High income
United Kingdom,2009,Dr,2.64,10.016,9.8729,21,16.177,OECD,less beds,more drs,more nurses,High income
United Kingdom,2009,Nurse,8.51,10.016,9.8729,21,16.177,OECD,less beds,more drs,more nurses,High income
United Kingdom,2010,Bed,2.93,9.989,9.8729,21,16.352,OECD,less beds,more drs,more nurses,High income
United Kingdom,2010,Dr,2.65,9.989,9.8729,21,16.352,OECD,less beds,more drs,more nurses,High income
United Kingdom,2010,Nurse,8.41,9.989,9.8729,21,16.352,OECD,less beds,more drs,more nurses,High income
United Kingdom,2011,Bed,2.88,9.973,9.8729,21,16.525,OECD,less beds,more drs,more nurses,High income
United Kingdom,2011,Dr,2.69,9.973,9.8729,21,16.525,OECD,less beds,more drs,more nurses,High income
United Kingdom,2011,Nurse,8.2,9.973,9.8729,21,16.525,OECD,less beds,more drs,more nurses,High income
United Kingdom,2012,Bed,2.81,10.052,9.8729,21,17.017,OECD,less beds,more drs,more nurses,High income
United Kingdom,2012,Dr,2.7,10.052,9.8729,21,17.017,OECD,less beds,more drs,more nurses,High income
United Kingdom,2012,Nurse,7.94,10.052,9.8729,21,17.017,OECD,less beds,more drs,more nurses,High income
United Kingdom,2013,Bed,2.76,9.979,9.8729,21,17.365,OECD,less beds,more drs,more nurses,High income
United Kingdom,2013,Dr,2.71,9.979,9.8729,21,17.365,OECD,less beds,more drs,more nurses,High income
United Kingdom,2013,Nurse,7.94,9.979,9.8729,21,17.365,OECD,less beds,more drs,more nurses,High income
United Kingdom,2014,Bed,2.73,9.958,9.8729,21,17.659,OECD,less beds,more drs,more nurses,High income
United Kingdom,2014,Dr,2.75,9.958,9.8729,21,17.659,OECD,less beds,more drs,more nurses,High income
United Kingdom,2014,Nurse,7.94,9.958,9.8729,21,17.659,OECD,less beds,more drs,more nurses,High income
United Kingdom,2015,Bed,2.61,9.904,9.8729,21,17.833,OECD,less beds,more drs,more nurses,High income
United Kingdom,2015,Dr,2.77,9.904,9.8729,21,17.833,OECD,less beds,more drs,more nurses,High income
United Kingdom,2015,Nurse,7.91,9.904,9.8729,21,17.833,OECD,less beds,more drs,more nurses,High income
United Kingdom,2016,Bed,2.57,9.867,9.8729,21,17.996,OECD,less beds,more drs,more nurses,High income
United Kingdom,2016,Dr,2.78,9.867,9.8729,21,17.996,OECD,less beds,more drs,more nurses,High income
United Kingdom,2016,Nurse,7.88,9.867,9.8729,21,17.996,OECD,less beds,more drs,more nurses,High income
United Kingdom,2017,Bed,2.54,9.825,9.8729,21,18.155,OECD,less beds,more drs,more nurses,High income
United Kingdom,2017,Dr,2.81,9.825,9.8729,21,18.155,OECD,less beds,more drs,more nurses,High income
United Kingdom,2017,Nurse,7.83,9.825,9.8729,21,18.155,OECD,less beds,more drs,more nurses,High income
United States,2008,Bed,3.13,15.286,16.387999999999998,32,12.752,OECD,less beds,more drs,more nurses,High income
United States,2008,Dr,2.44,15.286,16.387999999999998,32,12.752,OECD,less beds,more drs,more nurses,High income
United States,2008,Nurse,10.76,15.286,16.387999999999998,32,12.752,OECD,less beds,more drs,more nurses,High income
United States,2009,Bed,3.08,16.284,16.387999999999998,32,12.916,OECD,less beds,more drs,more nurses,High income
United States,2009,Dr,2.44,16.284,16.387999999999998,32,12.916,OECD,less beds,more drs,more nurses,High income
United States,2009,Nurse,10.8,16.284,16.387999999999998,32,12.916,OECD,less beds,more drs,more nurses,High income
United States,2010,Bed,3.05,16.345,16.387999999999998,32,13.086,OECD,less beds,more drs,more nurses,High income
United States,2010,Dr,2.43,16.345,16.387999999999998,32,13.086,OECD,less beds,more drs,more nurses,High income
United States,2010,Nurse,10.94,16.345,16.387999999999998,32,13.086,OECD,less beds,more drs,more nurses,High income
United States,2011,Bed,2.97,16.3,16.387999999999998,32,13.272,OECD,less beds,more drs,more nurses,High income
United States,2011,Dr,2.46,16.3,16.387999999999998,32,13.272,OECD,less beds,more drs,more nurses,High income
United States,2011,Nurse,11.09,16.3,16.387999999999998,32,13.272,OECD,less beds,more drs,more nurses,High income
United States,2012,Bed,2.93,16.285,16.387999999999998,32,13.743,OECD,less beds,more drs,more nurses,High income
United States,2012,Dr,2.5,16.285,16.387999999999998,32,13.743,OECD,less beds,more drs,more nurses,High income
United States,2012,Nurse,11.15,16.285,16.387999999999998,32,13.743,OECD,less beds,more drs,more nurses,High income
United States,2013,Bed,2.89,16.21,16.387999999999998,32,14.124,OECD,less beds,more drs,more nurses,High income
United States,2013,Dr,2.56,16.21,16.387999999999998,32,14.124,OECD,less beds,more drs,more nurses,High income
United States,2013,Nurse,11.14,16.21,16.387999999999998,32,14.124,OECD,less beds,more drs,more nurses,High income
United States,2014,Bed,2.83,16.406,16.387999999999998,32,14.501,OECD,less beds,more drs,more nurses,High income
United States,2014,Dr,2.58,16.406,16.387999999999998,32,14.501,OECD,less beds,more drs,more nurses,High income
United States,2014,Nurse,11.18,16.406,16.387999999999998,32,14.501,OECD,less beds,more drs,more nurses,High income
United States,2015,Bed,2.8,16.711,16.387999999999998,32,14.862,OECD,less beds,more drs,more nurses,High income
United States,2015,Dr,2.58,16.711,16.387999999999998,32,14.862,OECD,less beds,more drs,more nurses,High income
United States,2015,Nurse,11.31,16.711,16.387999999999998,32,14.862,OECD,less beds,more drs,more nurses,High income
United States,2016,Bed,2.77,17.049,16.387999999999998,32,15.236,OECD,less beds,more drs,more nurses,High income
United States,2016,Dr,2.59,17.049,16.387999999999998,32,15.236,OECD,less beds,more drs,more nurses,High income
United States,2016,Nurse,11.63,17.049,16.387999999999998,32,15.236,OECD,less beds,more drs,more nurses,High income
United States,2017,Bed,2.87,17.004,16.387999999999998,32,15.622,OECD,less beds,more drs,more nurses,High income
United States,2017,Dr,2.61,17.004,16.387999999999998,32,15.622,OECD,less beds,more drs,more nurses,High income
United States,2017,Nurse,11.77,17.004,16.387999999999998,32,15.622,OECD,less beds,more drs,more nurses,High income
Estonia,2008,Bed,5.63,5.71,6.1573,4,17.443,OECD,more beds,more drs,more nurses,High income
Estonia,2008,Dr,3.34,5.71,6.1573,4,17.443,OECD,more beds,more drs,more nurses,High income
Estonia,2008,Nurse,6.41,5.71,6.1573,4,17.443,OECD,more beds,more drs,more nurses,High income
Estonia,2009,Bed,5.37,6.513,6.1573,4,17.432,OECD,more beds,more drs,more nurses,High income
Estonia,2009,Dr,3.28,6.513,6.1573,4,17.432,OECD,more beds,more drs,more nurses,High income
Estonia,2009,Nurse,6.16,6.513,6.1573,4,17.432,OECD,more beds,more drs,more nurses,High income
Estonia,2010,Bed,5.27,6.272,6.1573,4,17.442,OECD,more beds,more drs,more nurses,High income
Estonia,2010,Dr,3.24,6.272,6.1573,4,17.442,OECD,more beds,more drs,more nurses,High income
Estonia,2010,Nurse,6.12,6.272,6.1573,4,17.442,OECD,more beds,more drs,more nurses,High income
Estonia,2011,Bed,5.36,5.768,6.1573,4,17.577,OECD,more beds,more drs,more nurses,High income
Estonia,2011,Dr,3.29,5.768,6.1573,4,17.577,OECD,more beds,more drs,more nurses,High income
Estonia,2011,Nurse,6.24,5.768,6.1573,4,17.577,OECD,more beds,more drs,more nurses,High income
Estonia,2012,Bed,5.53,5.79,6.1573,4,17.868,OECD,more beds,more drs,less nurses,High income
Estonia,2012,Dr,3.28,5.79,6.1573,4,17.868,OECD,more beds,more drs,less nurses,High income
Estonia,2012,Nurse,6.17,5.79,6.1573,4,17.868,OECD,more beds,more drs,less nurses,High income
Estonia,2013,Bed,5.01,5.978,6.1573,4,18.203,OECD,more beds,more drs,less nurses,High income
Estonia,2013,Dr,3.33,5.978,6.1573,4,18.203,OECD,more beds,more drs,less nurses,High income
Estonia,2013,Nurse,5.64,5.978,6.1573,4,18.203,OECD,more beds,more drs,less nurses,High income
Estonia,2014,Bed,5.01,6.081,6.1573,4,18.567,OECD,more beds,more drs,less nurses,High income
Estonia,2014,Dr,3.36,6.081,6.1573,4,18.567,OECD,more beds,more drs,less nurses,High income
Estonia,2014,Nurse,5.74,6.081,6.1573,4,18.567,OECD,more beds,more drs,less nurses,High income
Estonia,2015,Bed,4.96,6.346,6.1573,4,18.891,OECD,more beds,more drs,less nurses,High income
Estonia,2015,Dr,3.41,6.346,6.1573,4,18.891,OECD,more beds,more drs,less nurses,High income
Estonia,2015,Nurse,6.01,6.346,6.1573,4,18.891,OECD,more beds,more drs,less nurses,High income
Estonia,2016,Bed,4.76,6.5,6.1573,4,19.182,OECD,less beds,more drs,less nurses,High income
Estonia,2016,Dr,3.46,6.5,6.1573,4,19.182,OECD,less beds,more drs,less nurses,High income
Estonia,2016,Nurse,6.1,6.5,6.1573,4,19.182,OECD,less beds,more drs,less nurses,High income
Estonia,2017,Bed,4.69,6.615,6.1573,4,19.465,OECD,less beds,more drs,less nurses,High income
Estonia,2017,Dr,3.47,6.615,6.1573,4,19.465,OECD,less beds,more drs,less nurses,High income
Estonia,2017,Nurse,6.19,6.615,6.1573,4,19.465,OECD,less beds,more drs,less nurses,High income
Israel,2008,Bed,3.3,6.968,7.1135,8,9.738,OECD,less beds,more drs,less nurses,High income
Israel,2008,Dr,3.42,6.968,7.1135,8,9.738,OECD,less beds,more drs,less nurses,High income
Israel,2008,Nurse,4.88,6.968,7.1135,8,9.738,OECD,less beds,more drs,less nurses,High income
Israel,2009,Bed,3.19,7.066,7.1135,8,9.807,OECD,less beds,more drs,less nurses,High income
